"Activity" "Subject" "Measurement" "Mean"
"LAYING" "28" "tBodyAccMag-std()" -0.635821226515969
"LAYING" "29" "tBodyAccMag-std()" -0.579067216088081
"LAYING" "30" "tBodyAccMag-std()" -0.588158111633681
"WALKING" "2" "tGravityAccMag-mean()" -0.535281800541722
"WALKING" "4" "tGravityAccMag-mean()" -0.56158213510694
"WALKING" "9" "tGravityAccMag-mean()" -0.505183470509187
"WALKING" "10" "tGravityAccMag-mean()" -0.502500207000204
"WALKING" "12" "tGravityAccMag-mean()" -0.559586545675313
"WALKING" "13" "tGravityAccMag-mean()" -0.604692369727861
"WALKING_UPSTAIRS" "13" "tGravityAccMag-mean()" -0.436467135438889
"WALKING_UPSTAIRS" "18" "tGravityAccMag-mean()" -0.658370952115385
"WALKING_UPSTAIRS" "20" "tGravityAccMag-mean()" -0.517257429345412
"WALKING_UPSTAIRS" "24" "tGravityAccMag-mean()" -0.620032665162467
"WALKING_UPSTAIRS" "1" "tGravityAccMag-mean()" -0.492214147385266
"WALKING_DOWNSTAIRS" "1" "tGravityAccMag-mean()" -0.0140828025671429
"WALKING_DOWNSTAIRS" "3" "tGravityAccMag-mean()" -0.563140802770059
"WALKING_DOWNSTAIRS" "5" "tGravityAccMag-mean()" -0.460866415568709
"WALKING_DOWNSTAIRS" "6" "tGravityAccMag-mean()" -0.464770006998123
"WALKING_DOWNSTAIRS" "7" "tGravityAccMag-mean()" -0.511312036747403
"WALKING_DOWNSTAIRS" "8" "tGravityAccMag-mean()" -0.657841168134314
"SITTING" "8" "tGravityAccMag-mean()" -0.360642734297765
"SITTING" "11" "tGravityAccMag-mean()" -0.542825032813608
"SITTING" "14" "tGravityAccMag-mean()" -0.453262620331889
"SITTING" "15" "tGravityAccMag-mean()" -0.527285352000488
"SITTING" "16" "tGravityAccMag-mean()" -0.616131116889044
"SITTING" "17" "tGravityAccMag-mean()" -0.686476820794717
"STANDING" "17" "tGravityAccMag-mean()" -0.264493090446019
"STANDING" "19" "tGravityAccMag-mean()" -0.531507362111361
"STANDING" "21" "tGravityAccMag-mean()" -0.620309259553676
"STANDING" "22" "tGravityAccMag-mean()" -0.504099198287601
"STANDING" "23" "tGravityAccMag-mean()" -0.532754757205108
"STANDING" "25" "tGravityAccMag-mean()" -0.650083046388889
"LAYING" "25" "tGravityAccMag-mean()" -0.242882056238806
"LAYING" "26" "tGravityAccMag-mean()" -0.600932264175765
"LAYING" "27" "tGravityAccMag-mean()" -0.627947737417819
"LAYING" "28" "tGravityAccMag-mean()" -0.610030902501309
"LAYING" "29" "tGravityAccMag-mean()" -0.553585593347965
"LAYING" "30" "tGravityAccMag-mean()" -0.538131194183003
"WALKING" "2" "tGravityAccMag-std()" -0.552812545643709
"WALKING" "4" "tGravityAccMag-std()" -0.606556049548896
"WALKING" "9" "tGravityAccMag-std()" -0.553038255314792
"WALKING" "10" "tGravityAccMag-std()" -0.545348810631551
"WALKING" "12" "tGravityAccMag-std()" -0.5743864944925
"WALKING" "13" "tGravityAccMag-std()" -0.649879523726368
"WALKING_UPSTAIRS" "13" "tGravityAccMag-std()" -0.513244022742063
"WALKING_UPSTAIRS" "18" "tGravityAccMag-std()" -0.689671890376374
"WALKING_UPSTAIRS" "20" "tGravityAccMag-std()" -0.572325820319209
"WALKING_UPSTAIRS" "24" "tGravityAccMag-std()" -0.650862147810236
"WALKING_UPSTAIRS" "1" "tGravityAccMag-std()" -0.531818239176489
"WALKING_DOWNSTAIRS" "1" "tGravityAccMag-std()" -0.101515471785714
"WALKING_DOWNSTAIRS" "3" "tGravityAccMag-std()" -0.591224780306452
"WALKING_DOWNSTAIRS" "5" "tGravityAccMag-std()" -0.52162345171192
"WALKING_DOWNSTAIRS" "6" "tGravityAccMag-std()" -0.483790606354154
"WALKING_DOWNSTAIRS" "7" "tGravityAccMag-std()" -0.510669879158539
"WALKING_DOWNSTAIRS" "8" "tGravityAccMag-std()" -0.687208716852941
"SITTING" "8" "tGravityAccMag-std()" -0.478154547792179
"SITTING" "11" "tGravityAccMag-std()" -0.612882270912658
"SITTING" "14" "tGravityAccMag-std()" -0.474058613408978
"SITTING" "15" "tGravityAccMag-std()" -0.557147874176037
"SITTING" "16" "tGravityAccMag-std()" -0.661719690491803
"SITTING" "17" "tGravityAccMag-std()" -0.734866170311698
"STANDING" "17" "tGravityAccMag-std()" -0.38190167633301
"STANDING" "19" "tGravityAccMag-std()" -0.599552767486305
"STANDING" "21" "tGravityAccMag-std()" -0.6601960145
"STANDING" "22" "tGravityAccMag-std()" -0.595953853592586
"STANDING" "23" "tGravityAccMag-std()" -0.56557562579215
"STANDING" "25" "tGravityAccMag-std()" -0.718445536415205
"LAYING" "25" "tGravityAccMag-std()" -0.355656243895522
"LAYING" "26" "tGravityAccMag-std()" -0.620355788665816
"LAYING" "27" "tGravityAccMag-std()" -0.677874152031915
"LAYING" "28" "tGravityAccMag-std()" -0.635821226515969
"LAYING" "29" "tGravityAccMag-std()" -0.579067216088081
"LAYING" "30" "tGravityAccMag-std()" -0.588158111633681
"WALKING" "2" "tBodyAccJerkMag-mean()" -0.587777445435431
"WALKING" "4" "tBodyAccJerkMag-mean()" -0.656116311856877
"WALKING" "9" "tBodyAccJerkMag-mean()" -0.621608245092361
"WALKING" "10" "tBodyAccJerkMag-mean()" -0.57776193128833
"WALKING" "12" "tBodyAccJerkMag-mean()" -0.6300504918575
"WALKING" "13" "tBodyAccJerkMag-mean()" -0.685342743343284
"WALKING_UPSTAIRS" "13" "tBodyAccJerkMag-mean()" -0.529950774433333
"WALKING_UPSTAIRS" "18" "tBodyAccJerkMag-mean()" -0.753904676895604
"WALKING_UPSTAIRS" "20" "tBodyAccJerkMag-mean()" -0.619698756735028
"WALKING_UPSTAIRS" "24" "tBodyAccJerkMag-mean()" -0.713667423769029
"WALKING_UPSTAIRS" "1" "tBodyAccJerkMag-mean()" -0.574021004097179
"WALKING_DOWNSTAIRS" "1" "tBodyAccJerkMag-mean()" -0.219716752860714
"WALKING_DOWNSTAIRS" "3" "tBodyAccJerkMag-mean()" -0.650182434328446
"WALKING_DOWNSTAIRS" "5" "tBodyAccJerkMag-mean()" -0.589313870006622
"WALKING_DOWNSTAIRS" "6" "tBodyAccJerkMag-mean()" -0.551413652396923
"WALKING_DOWNSTAIRS" "7" "tBodyAccJerkMag-mean()" -0.622815767680292
"WALKING_DOWNSTAIRS" "8" "tBodyAccJerkMag-mean()" -0.693970947105882
"SITTING" "8" "tBodyAccJerkMag-mean()" -0.443233657336201
"SITTING" "11" "tBodyAccJerkMag-mean()" -0.679819504547468
"SITTING" "14" "tBodyAccJerkMag-mean()" -0.608973420309907
"SITTING" "15" "tBodyAccJerkMag-mean()" -0.654799694757531
"SITTING" "16" "tBodyAccJerkMag-mean()" -0.725246870486339
"SITTING" "17" "tBodyAccJerkMag-mean()" -0.775760563254717
"STANDING" "17" "tBodyAccJerkMag-mean()" -0.49245284776699
"STANDING" "19" "tBodyAccJerkMag-mean()" -0.5762252472125
"STANDING" "21" "tBodyAccJerkMag-mean()" -0.703461275879657
"STANDING" "22" "tBodyAccJerkMag-mean()" -0.609772829890966
"STANDING" "23" "tBodyAccJerkMag-mean()" -0.58640067170914
"STANDING" "25" "tBodyAccJerkMag-mean()" -0.830168934298246
"LAYING" "25" "tBodyAccJerkMag-mean()" -0.544945887313433
"LAYING" "26" "tBodyAccJerkMag-mean()" -0.694917859209184
"LAYING" "27" "tBodyAccJerkMag-mean()" -0.70180744799867
"LAYING" "28" "tBodyAccJerkMag-mean()" -0.689429387759162
"LAYING" "29" "tBodyAccJerkMag-mean()" -0.664538060484884
"LAYING" "30" "tBodyAccJerkMag-mean()" -0.697050126998956
"WALKING" "2" "tBodyAccJerkMag-std()" -0.512115278415232
"WALKING" "4" "tBodyAccJerkMag-std()" -0.647249966810726
"WALKING" "9" "tBodyAccJerkMag-std()" -0.608862145384722
"WALKING" "10" "tBodyAccJerkMag-std()" -0.529340480130272
"WALKING" "12" "tBodyAccJerkMag-std()" -0.566365683597188
"WALKING" "13" "tBodyAccJerkMag-std()" -0.673907540048756
"WALKING_UPSTAIRS" "13" "tBodyAccJerkMag-std()" -0.508697278718016
"WALKING_UPSTAIRS" "18" "tBodyAccJerkMag-std()" -0.745212812708791
"WALKING_UPSTAIRS" "20" "tBodyAccJerkMag-std()" -0.588644307467599
"WALKING_UPSTAIRS" "24" "tBodyAccJerkMag-std()" -0.689391189346457
"WALKING_UPSTAIRS" "1" "tBodyAccJerkMag-std()" -0.545989980899812
"WALKING_DOWNSTAIRS" "1" "tBodyAccJerkMag-std()" -0.173363865521429
"WALKING_DOWNSTAIRS" "3" "tBodyAccJerkMag-std()" -0.607658214170381
"WALKING_DOWNSTAIRS" "5" "tBodyAccJerkMag-std()" -0.589031268133113
"WALKING_DOWNSTAIRS" "6" "tBodyAccJerkMag-std()" -0.502935062310769
"WALKING_DOWNSTAIRS" "7" "tBodyAccJerkMag-std()" -0.550560230585714
"WALKING_DOWNSTAIRS" "8" "tBodyAccJerkMag-std()" -0.698126595419608
"SITTING" "8" "tBodyAccJerkMag-std()" -0.488311280762011
"SITTING" "11" "tBodyAccJerkMag-std()" -0.664241760370253
"SITTING" "14" "tBodyAccJerkMag-std()" -0.605144269857245
"SITTING" "15" "tBodyAccJerkMag-std()" -0.625660376546646
"SITTING" "16" "tBodyAccJerkMag-std()" -0.719647028238525
"SITTING" "17" "tBodyAccJerkMag-std()" -0.773678225276604
"STANDING" "17" "tBodyAccJerkMag-std()" -0.488811102621359
"STANDING" "19" "tBodyAccJerkMag-std()" -0.601918552871945
"STANDING" "21" "tBodyAccJerkMag-std()" -0.680069218953922
"STANDING" "22" "tBodyAccJerkMag-std()" -0.589823140414673
"STANDING" "23" "tBodyAccJerkMag-std()" -0.55872531418629
"STANDING" "25" "tBodyAccJerkMag-std()" -0.826901775204678
"LAYING" "25" "tBodyAccJerkMag-std()" -0.543349355671642
"LAYING" "26" "tBodyAccJerkMag-std()" -0.677426336392347
"LAYING" "27" "tBodyAccJerkMag-std()" -0.696003354282979
"LAYING" "28" "tBodyAccJerkMag-std()" -0.687703433627487
"LAYING" "29" "tBodyAccJerkMag-std()" -0.620472049862791
"LAYING" "30" "tBodyAccJerkMag-std()" -0.658972148093473
"WALKING" "2" "tBodyGyroMag-mean()" -0.614771054893146
"WALKING" "4" "tBodyGyroMag-mean()" -0.656291093847319
"WALKING" "9" "tBodyGyroMag-mean()" -0.550201866572569
"WALKING" "10" "tBodyGyroMag-mean()" -0.521819802352381
"WALKING" "12" "tBodyGyroMag-mean()" -0.63166805889875
"WALKING" "13" "tBodyGyroMag-mean()" -0.622856960360199
"WALKING_UPSTAIRS" "13" "tBodyGyroMag-mean()" -0.514787204833333
"WALKING_UPSTAIRS" "18" "tBodyGyroMag-mean()" -0.714735668626374
"WALKING_UPSTAIRS" "20" "tBodyGyroMag-mean()" -0.5168612358887
"WALKING_UPSTAIRS" "24" "tBodyGyroMag-mean()" -0.682447212750656
"WALKING_UPSTAIRS" "1" "tBodyGyroMag-mean()" -0.509087500201881
"WALKING_DOWNSTAIRS" "1" "tBodyGyroMag-mean()" -0.0916624324642857
"WALKING_DOWNSTAIRS" "3" "tBodyGyroMag-mean()" -0.643150121648094
"WALKING_DOWNSTAIRS" "5" "tBodyGyroMag-mean()" -0.602770284825828
"WALKING_DOWNSTAIRS" "6" "tBodyGyroMag-mean()" -0.549494852037046
"WALKING_DOWNSTAIRS" "7" "tBodyGyroMag-mean()" -0.581899897967532
"WALKING_DOWNSTAIRS" "8" "tBodyGyroMag-mean()" -0.637885629840196
"SITTING" "8" "tBodyGyroMag-mean()" -0.384089748443911
"SITTING" "11" "tBodyGyroMag-mean()" -0.628367851066456
"SITTING" "14" "tBodyGyroMag-mean()" -0.416459776709257
"SITTING" "15" "tBodyGyroMag-mean()" -0.617721779796037
"SITTING" "16" "tBodyGyroMag-mean()" -0.718168775628415
"SITTING" "17" "tBodyGyroMag-mean()" -0.764675748217547
"STANDING" "17" "tBodyGyroMag-mean()" -0.448515068843689
"STANDING" "19" "tBodyGyroMag-mean()" -0.548919668132222
"STANDING" "21" "tBodyGyroMag-mean()" -0.693779224517157
"STANDING" "22" "tBodyGyroMag-mean()" -0.637666108456075
"STANDING" "23" "tBodyGyroMag-mean()" -0.544207964433387
"STANDING" "25" "tBodyGyroMag-mean()" -0.702316028245614
"LAYING" "25" "tBodyGyroMag-mean()" -0.234817039132836
"LAYING" "26" "tBodyGyroMag-mean()" -0.694597662936224
"LAYING" "27" "tBodyGyroMag-mean()" -0.694016019806117
"LAYING" "28" "tBodyGyroMag-mean()" -0.648538641430367
"LAYING" "29" "tBodyGyroMag-mean()" -0.602228993700349
"LAYING" "30" "tBodyGyroMag-mean()" -0.510032754098198
"WALKING" "2" "tBodyGyroMag-std()" -0.680584887880795
"WALKING" "4" "tBodyGyroMag-std()" -0.706738493542587
"WALKING" "9" "tBodyGyroMag-std()" -0.663198385034722
"WALKING" "10" "tBodyGyroMag-std()" -0.624408369413333
"WALKING" "12" "tBodyGyroMag-std()" -0.68485805678325
"WALKING" "13" "tBodyGyroMag-std()" -0.666735106552239
"WALKING_UPSTAIRS" "13" "tBodyGyroMag-std()" -0.587917292174603
"WALKING_UPSTAIRS" "18" "tBodyGyroMag-std()" -0.775779058758242
"WALKING_UPSTAIRS" "20" "tBodyGyroMag-std()" -0.580023613494576
"WALKING_UPSTAIRS" "24" "tBodyGyroMag-std()" -0.742983126606299
"WALKING_UPSTAIRS" "1" "tBodyGyroMag-std()" -0.525740915096552
"WALKING_DOWNSTAIRS" "1" "tBodyGyroMag-std()" -0.204749539785714
"WALKING_DOWNSTAIRS" "3" "tBodyGyroMag-std()" -0.674010290979472
"WALKING_DOWNSTAIRS" "5" "tBodyGyroMag-std()" -0.664078383532781
"WALKING_DOWNSTAIRS" "6" "tBodyGyroMag-std()" -0.579837818063692
"WALKING_DOWNSTAIRS" "7" "tBodyGyroMag-std()" -0.598670795839286
"WALKING_DOWNSTAIRS" "8" "tBodyGyroMag-std()" -0.698301555280392
"SITTING" "8" "tBodyGyroMag-std()" -0.514821632079888
"SITTING" "11" "tBodyGyroMag-std()" -0.696771378957911
"SITTING" "14" "tBodyGyroMag-std()" -0.471486714606811
"SITTING" "15" "tBodyGyroMag-std()" -0.675336960047866
"SITTING" "16" "tBodyGyroMag-std()" -0.78482286579235
"SITTING" "17" "tBodyGyroMag-std()" -0.828039129471698
"STANDING" "17" "tBodyGyroMag-std()" -0.54973870607767
"STANDING" "19" "tBodyGyroMag-std()" -0.610093380740278
"STANDING" "21" "tBodyGyroMag-std()" -0.761303119652451
"STANDING" "22" "tBodyGyroMag-std()" -0.67637856158162
"STANDING" "23" "tBodyGyroMag-std()" -0.541949073660753
"STANDING" "25" "tBodyGyroMag-std()" -0.750813458773684
"LAYING" "25" "tBodyGyroMag-std()" -0.349989404771642
"LAYING" "26" "tBodyGyroMag-std()" -0.751833690215051
"LAYING" "27" "tBodyGyroMag-std()" -0.754713306440957
"LAYING" "28" "tBodyGyroMag-std()" -0.710956808836911
"LAYING" "29" "tBodyGyroMag-std()" -0.653732301592151
"LAYING" "30" "tBodyGyroMag-std()" -0.573779428671018
"WALKING" "2" "tBodyGyroJerkMag-mean()" -0.746559539039735
"WALKING" "4" "tBodyGyroJerkMag-mean()" -0.819191368044164
"WALKING" "9" "tBodyGyroJerkMag-mean()" -0.7629795809375
"WALKING" "10" "tBodyGyroJerkMag-mean()" -0.734465805340136
"WALKING" "12" "tBodyGyroJerkMag-mean()" -0.77729447821875
"WALKING" "13" "tBodyGyroJerkMag-mean()" -0.726531313462687
"WALKING_UPSTAIRS" "13" "tBodyGyroJerkMag-mean()" -0.690752641031746
"WALKING_UPSTAIRS" "18" "tBodyGyroJerkMag-mean()" -0.859899942335165
"WALKING_UPSTAIRS" "20" "tBodyGyroJerkMag-mean()" -0.684048497355932
"WALKING_UPSTAIRS" "24" "tBodyGyroJerkMag-mean()" -0.791646550787402
"WALKING_UPSTAIRS" "1" "tBodyGyroJerkMag-mean()" -0.660039846322884
"WALKING_DOWNSTAIRS" "1" "tBodyGyroJerkMag-mean()" -0.405708505357143
"WALKING_DOWNSTAIRS" "3" "tBodyGyroJerkMag-mean()" -0.784056656246334
"WALKING_DOWNSTAIRS" "5" "tBodyGyroJerkMag-mean()" -0.707383517582782
"WALKING_DOWNSTAIRS" "6" "tBodyGyroJerkMag-mean()" -0.621936158532308
"WALKING_DOWNSTAIRS" "7" "tBodyGyroJerkMag-mean()" -0.713191348337662
"WALKING_DOWNSTAIRS" "8" "tBodyGyroJerkMag-mean()" -0.767707293078431
"SITTING" "8" "tBodyGyroJerkMag-mean()" -0.620014686122905
"SITTING" "11" "tBodyGyroJerkMag-mean()" -0.826829028481013
"SITTING" "14" "tBodyGyroJerkMag-mean()" -0.700520939854799
"SITTING" "15" "tBodyGyroJerkMag-mean()" -0.805282669512195
"SITTING" "16" "tBodyGyroJerkMag-mean()" -0.860446372459016
"SITTING" "17" "tBodyGyroJerkMag-mean()" -0.849786178792453
"STANDING" "17" "tBodyGyroJerkMag-mean()" -0.70920322631068
"STANDING" "19" "tBodyGyroJerkMag-mean()" -0.683436541824444
"STANDING" "21" "tBodyGyroJerkMag-mean()" -0.807817403137255
"STANDING" "22" "tBodyGyroJerkMag-mean()" -0.794681311214953
"STANDING" "23" "tBodyGyroJerkMag-mean()" -0.623412641977151
"STANDING" "25" "tBodyGyroJerkMag-mean()" -0.882302748976608
"LAYING" "25" "tBodyGyroJerkMag-mean()" -0.682856995671642
"LAYING" "26" "tBodyGyroJerkMag-mean()" -0.798325916709184
"LAYING" "27" "tBodyGyroJerkMag-mean()" -0.823067662473404
"LAYING" "28" "tBodyGyroJerkMag-mean()" -0.78929494326178
"LAYING" "29" "tBodyGyroJerkMag-mean()" -0.802293906366279
"LAYING" "30" "tBodyGyroJerkMag-mean()" -0.785870931331593
"WALKING" "2" "tBodyGyroJerkMag-std()" -0.740088733655629
"WALKING" "4" "tBodyGyroJerkMag-std()" -0.844187064164038
"WALKING" "9" "tBodyGyroJerkMag-std()" -0.786176892048611
"WALKING" "10" "tBodyGyroJerkMag-std()" -0.768821828979592
"WALKING" "12" "tBodyGyroJerkMag-std()" -0.7863865328125
"WALKING" "13" "tBodyGyroJerkMag-std()" -0.696233146947761
"WALKING_UPSTAIRS" "13" "tBodyGyroJerkMag-std()" -0.737297702619048
"WALKING_UPSTAIRS" "18" "tBodyGyroJerkMag-std()" -0.88856533728022
"WALKING_UPSTAIRS" "20" "tBodyGyroJerkMag-std()" -0.683503744537853
"WALKING_UPSTAIRS" "24" "tBodyGyroJerkMag-std()" -0.788997850813648
"WALKING_UPSTAIRS" "1" "tBodyGyroJerkMag-std()" -0.668775141492163
"WALKING_DOWNSTAIRS" "1" "tBodyGyroJerkMag-std()" -0.461512406071429
"WALKING_DOWNSTAIRS" "3" "tBodyGyroJerkMag-std()" -0.80366136372434
"WALKING_DOWNSTAIRS" "5" "tBodyGyroJerkMag-std()" -0.734187493344371
"WALKING_DOWNSTAIRS" "6" "tBodyGyroJerkMag-std()" -0.644474485460492
"WALKING_DOWNSTAIRS" "7" "tBodyGyroJerkMag-std()" -0.658017844948377
"WALKING_DOWNSTAIRS" "8" "tBodyGyroJerkMag-std()" -0.802335816990196
"SITTING" "8" "tBodyGyroJerkMag-std()" -0.666549346351955
"SITTING" "11" "tBodyGyroJerkMag-std()" -0.866905012626582
"SITTING" "14" "tBodyGyroJerkMag-std()" -0.727023009383901
"SITTING" "15" "tBodyGyroJerkMag-std()" -0.837120078079268
"SITTING" "16" "tBodyGyroJerkMag-std()" -0.87480016568306
"SITTING" "17" "tBodyGyroJerkMag-std()" -0.853886196264151
"STANDING" "17" "tBodyGyroJerkMag-std()" -0.751595678058252
"STANDING" "19" "tBodyGyroJerkMag-std()" -0.7255986988425
"STANDING" "21" "tBodyGyroJerkMag-std()" -0.82408989995098
"STANDING" "22" "tBodyGyroJerkMag-std()" -0.826493448006231
"STANDING" "23" "tBodyGyroJerkMag-std()" -0.573942888021613
"STANDING" "25" "tBodyGyroJerkMag-std()" -0.902127701491228
"LAYING" "25" "tBodyGyroJerkMag-std()" -0.722952022835821
"LAYING" "26" "tBodyGyroJerkMag-std()" -0.818279112908163
"LAYING" "27" "tBodyGyroJerkMag-std()" -0.837212879564096
"LAYING" "28" "tBodyGyroJerkMag-std()" -0.805738383010471
"LAYING" "29" "tBodyGyroJerkMag-std()" -0.840156364186047
"LAYING" "30" "tBodyGyroJerkMag-std()" -0.810398514673629
"WALKING" "2" "fBodyAcc-mean()-X" -0.57377091142947
"WALKING" "4" "fBodyAcc-mean()-X" -0.628806379100946
"WALKING" "9" "fBodyAcc-mean()-X" -0.579258404408681
"WALKING" "10" "fBodyAcc-mean()-X" -0.532289464513605
"WALKING" "12" "fBodyAcc-mean()-X" -0.578920210879375
"WALKING" "13" "fBodyAcc-mean()-X" -0.69574524778607
"WALKING_UPSTAIRS" "13" "fBodyAcc-mean()-X" -0.548005258984921
"WALKING_UPSTAIRS" "18" "fBodyAcc-mean()-X" -0.714227764615385
"WALKING_UPSTAIRS" "20" "fBodyAcc-mean()-X" -0.612641113666949
"WALKING_UPSTAIRS" "24" "fBodyAcc-mean()-X" -0.707613779580052
"WALKING_UPSTAIRS" "1" "fBodyAcc-mean()-X" -0.568605586936991
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-mean()-X" -0.113658525846429
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-mean()-X" -0.625733289873607
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-mean()-X" -0.55123770513245
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-mean()-X" -0.506174926221538
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-mean()-X" -0.593011288564935
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-mean()-X" -0.717635975238235
"SITTING" "8" "fBodyAcc-mean()-X" -0.504445575653073
"SITTING" "11" "fBodyAcc-mean()-X" -0.619524028324683
"SITTING" "14" "fBodyAcc-mean()-X" -0.619513271851703
"SITTING" "15" "fBodyAcc-mean()-X" -0.583772317445122
"SITTING" "16" "fBodyAcc-mean()-X" -0.700885147341803
"SITTING" "17" "fBodyAcc-mean()-X" -0.753137376917472
"STANDING" "17" "fBodyAcc-mean()-X" -0.391007680050485
"STANDING" "19" "fBodyAcc-mean()-X" -0.587050355097528
"STANDING" "21" "fBodyAcc-mean()-X" -0.693486097144118
"STANDING" "22" "fBodyAcc-mean()-X" -0.594929652065732
"STANDING" "23" "fBodyAcc-mean()-X" -0.599080886430645
"STANDING" "25" "fBodyAcc-mean()-X" -0.809614156959064
"LAYING" "25" "fBodyAcc-mean()-X" -0.436034489253731
"LAYING" "26" "fBodyAcc-mean()-X" -0.65109030186199
"LAYING" "27" "fBodyAcc-mean()-X" -0.681454795855319
"LAYING" "28" "fBodyAcc-mean()-X" -0.654156519193717
"LAYING" "29" "fBodyAcc-mean()-X" -0.579901000186134
"LAYING" "30" "fBodyAcc-mean()-X" -0.635650125322193
"WALKING" "2" "fBodyAcc-mean()-Y" -0.432566581302351
"WALKING" "4" "fBodyAcc-mean()-Y" -0.52583456615142
"WALKING" "9" "fBodyAcc-mean()-Y" -0.610267804090278
"WALKING" "10" "fBodyAcc-mean()-Y" -0.494651474235034
"WALKING" "12" "fBodyAcc-mean()-Y" -0.523287078731563
"WALKING" "13" "fBodyAcc-mean()-Y" -0.60075739602408
"WALKING_UPSTAIRS" "13" "fBodyAcc-mean()-Y" -0.322313774246032
"WALKING_UPSTAIRS" "18" "fBodyAcc-mean()-Y" -0.663659666593407
"WALKING_UPSTAIRS" "20" "fBodyAcc-mean()-Y" -0.426398722000395
"WALKING_UPSTAIRS" "24" "fBodyAcc-mean()-Y" -0.611509042586877
"WALKING_UPSTAIRS" "1" "fBodyAcc-mean()-Y" -0.435590309958119
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-mean()-Y" -0.0742782819
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-mean()-Y" -0.501779938505279
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-mean()-Y" -0.440232431795033
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-mean()-Y" -0.392041410138769
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-mean()-Y" -0.563547785174026
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-mean()-Y" -0.552336636519608
"SITTING" "8" "fBodyAcc-mean()-Y" -0.273860298597765
"SITTING" "11" "fBodyAcc-mean()-Y" -0.531455265662532
"SITTING" "14" "fBodyAcc-mean()-Y" -0.455237617000929
"SITTING" "15" "fBodyAcc-mean()-Y" -0.507735205778384
"SITTING" "16" "fBodyAcc-mean()-Y" -0.671572147098798
"SITTING" "17" "fBodyAcc-mean()-Y" -0.71776713364234
"STANDING" "17" "fBodyAcc-mean()-Y" -0.303228505325728
"STANDING" "19" "fBodyAcc-mean()-Y" -0.521888076609778
"STANDING" "21" "fBodyAcc-mean()-Y" -0.59377821414902
"STANDING" "22" "fBodyAcc-mean()-Y" -0.508172778206231
"STANDING" "23" "fBodyAcc-mean()-Y" -0.548483208943548
"STANDING" "25" "fBodyAcc-mean()-Y" -0.673067384719298
"LAYING" "25" "fBodyAcc-mean()-Y" -0.227198247731343
"LAYING" "26" "fBodyAcc-mean()-Y" -0.610425833240306
"LAYING" "27" "fBodyAcc-mean()-Y" -0.641267840429521
"LAYING" "28" "fBodyAcc-mean()-Y" -0.584932500113874
"LAYING" "29" "fBodyAcc-mean()-Y" -0.587686308146221
"LAYING" "30" "fBodyAcc-mean()-Y" -0.55849001001906
"WALKING" "2" "fBodyAcc-mean()-Z" -0.630081222124834
"WALKING" "4" "fBodyAcc-mean()-Z" -0.755235428895899
"WALKING" "9" "fBodyAcc-mean()-Z" -0.592119122804271
"WALKING" "10" "fBodyAcc-mean()-Z" -0.655062273211565
"WALKING" "12" "fBodyAcc-mean()-Z" -0.7266403145
"WALKING" "13" "fBodyAcc-mean()-Z" -0.62073053910597
"WALKING_UPSTAIRS" "13" "fBodyAcc-mean()-Z" -0.644102525753968
"WALKING_UPSTAIRS" "18" "fBodyAcc-mean()-Z" -0.761229192087912
"WALKING_UPSTAIRS" "20" "fBodyAcc-mean()-Z" -0.665006945724294
"WALKING_UPSTAIRS" "24" "fBodyAcc-mean()-Z" -0.65585899482231
"WALKING_UPSTAIRS" "1" "fBodyAcc-mean()-Z" -0.622737954733542
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-mean()-Z" -0.296473813678571
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-mean()-Z" -0.699656828592375
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-mean()-Z" -0.696171811490066
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-mean()-Z" -0.683725945015385
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-mean()-Z" -0.531005941495552
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-mean()-Z" -0.750519162588235
"SITTING" "8" "fBodyAcc-mean()-Z" -0.437275160035196
"SITTING" "11" "fBodyAcc-mean()-Z" -0.750026145791139
"SITTING" "14" "fBodyAcc-mean()-Z" -0.440650672343653
"SITTING" "15" "fBodyAcc-mean()-Z" -0.741745724698171
"SITTING" "16" "fBodyAcc-mean()-Z" -0.660989948160437
"SITTING" "17" "fBodyAcc-mean()-Z" -0.768188725064151
"STANDING" "17" "fBodyAcc-mean()-Z" -0.592258642912621
"STANDING" "19" "fBodyAcc-mean()-Z" -0.647026298284028
"STANDING" "21" "fBodyAcc-mean()-Z" -0.707713799021814
"STANDING" "22" "fBodyAcc-mean()-Z" -0.687320961149533
